id,the_geom,city,latitude,longitude,invalid_the_geom,storenumber,storetype,cartodb_id,state,zip,playplace,drivethru,archcard,freewifi,storeurl,cartodb_georef_status,COUNTY,Grocery_2009,Convenience_2009,Fast_Food_Restaurants_2009,Adult_Diabetes_p_2009,Adult_Obsesity_p_2009,Median_Household_Income_2009,Limited_Access_Populationp_2009,Limited_Access_Population_2009,Population_2009,Grocery_2014,Convenience_2014,Fast_Food_Restaurants_2014,Adult_Diabetes_2014,Adult_Obesity_2014,Median_Household_Income_2014,Limited_Access_p_2014,Limited_Access_2014,Population_2014,FF_per_capita_2009,FF_per_capita_2014,p_change_FF_Per_Capita,Grocery_per_capita_2009,Grocery_per_capita_2014,p_change_in_grocery_per_capita,p_change_in_Access,p_Change_in_Obesity,p_change_in_income
3076,0101000020E6100000419FC893A41655C08DB62A89ECF34040,ATLANTA,33.905656,-84.353795,Point,11762,HOSPITAL,4091,GA,30342,FALSE,FALSE,TRUE,FALSE,http://www.mcgeorgia.com/11762,TRUE,Fulton,1,5,7,11.8,30.7,30191,19,2320,12245,1,6,4,15.6,32.9,34717,19,2343,12130,0.000571662,0.00033,-42.32,0.0000817,0.0000824,0.95,0,7.17,14.99
3077,0101000020E61000002C62D8614C1055C0E2395B4068F14040,CHAMBLEE,33.885994,-84.254662,Point,7400,FREESTANDING,4051,GA,30341,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/7400,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3078,0101000020E610000069E55E60561355C097749483D9F24040,CHAMBLEE,33.897263,-84.302147,Point,1047,FREESTANDING,4048,GA,30341,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/1047,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3079,0101000020E61000001C7920B2481555C0F5673F5244EA4040,ATLANTA,33.83021,-84.332562,Point,11842,FREESTANDING,3919,GA,30329,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/11842,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3080,0101000020E6100000DE3994A12A1455C0FE99417C60ED4040,ATLANTA,33.854507,-84.315102,Point,1704,FREESTANDING,3928,GA,30329,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/1704,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3081,0101000020E6100000B20DDC813A1855C04B1FBAA0BEF54040,SANDY SPRINGS,33.91988,-84.378571,Point,662,FREESTANDING,4078,GA,30328,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/662,TRUE,Fulton,1,5,7,11.8,30.7,30191,19,2320,12245,1,6,4,15.6,32.9,34717,19,2343,12130,0.000571662,0.00033,-42.32,0.0000817,0.0000824,0.95,0,7.17,14.99
3082,0101000020E610000018CFA0A17F1B55C0581CCEFC6AEC4040,ATLANTA,33.847015,-84.429665,Point,1700,FREESTANDING,4090,GA,30327,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/1700,TRUE,Fulton,1,5,7,11.8,30.7,30191,19,2320,12245,1,6,4,15.6,32.9,34717,19,2343,12130,0.000571662,0.00033,-42.32,0.0000817,0.0000824,0.95,0,7.17,14.99
3083,0101000020E6100000C0EAC891CE1555C05F251FBB0BEE4040,ATLANTA,33.859733,-84.340733,Point,12700,FREESTANDING,3927,GA,30319,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/12700,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3084,0101000020E610000010B3976DA71755C04B21904B1CE34040,ATLANTA,33.774301,-84.369594,Point,8005,FREESTANDING,3926,GA,30303,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/8005,TRUE,Fulton,1,5,7,11.8,30.7,30191,19,2320,12245,1,6,4,15.6,32.9,34717,19,2343,12130,0.000571662,0.00033,-42.32,0.0000817,0.0000824,0.95,0,7.17,14.99
3085,0101000020E6100000488C9E5BE83155C000016BD5AEA94040,NEWNAN,33.325648,-84.779807,Point,11437,FREESTANDING,4150,GA,30263,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/11437,TRUE,Coweta,18,51,61,9.9,29.6,56407,25,32287,127317,18,50,66,10.6,26.8,67268,25,32150,135435,0.000479119,0.00049,1.71,0.000141379,0.00013291,-5.99,0,-9.46,19.25
3086,0101000020E6100000F5DBD781731155C009DFFB1BB49F4040,GRIFFIN,33.247684,-84.272675,Point,2267,FREESTANDING,4182,GA,30223,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/2267,TRUE,Spalding,14,47,38,11.6,31.8,38451,17,10916,64073,11,41,54,12.9,32.4,41250,16,10011,63860,0.000593074,0.00085,42.58,0.000218501,0.00017225,-21.17,-5.88,1.89,7.28
3087,0101000020E610000016A3AEB5F72555C0CC441152B7074140,KENNESAW,34.060282,-84.593244,Point,14227,FREESTANDING,4081,GA,30144,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/14227,TRUE,Cobb,100,257,515,8.8,23.6,59471,40,278234,688078,107,239,603,8.5,22.9,70097,39,268612,729146,0.000748462,0.00083,10.49,0.000145332,0.00014675,0.97,-2.5,-2.97,17.87
3088,0101000020E610000099F56228271D55C02C0DFCA8863B4140,JASPER,34.465047,-84.455515,Point,11246,FREESTANDING,4136,GA,30143,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/11246,TRUE,Pickens,4,11,6,16,36.4,31032,4,851,19746,4,8,8,16.4,36.4,33160,3,529,20332,0.000303859,0.00039,29.49,0.000202573,0.00019673,-2.88,-25,0,6.86
3089,0101000020E6100000B8904770232F55C0ECA2E8818FDD4040,DOUGLASVILLE,33.730942,-84.736538,Point,31238,FREESTANDING,4149,GA,30135,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/31238,TRUE,Douglas,23,53,178,4.1,16.1,97806,19,52932,285465,26,57,204,5.3,17,109926,19,54681,314981,0.000623544,0.00065,3.87,0.0000806,0.0000825,2.45,0,5.59,12.39
3090,0101000020E610000043E38920CE2E55C0D7A6B1BD16E04040,DOUGLASVILLE,33.750694,-84.731331,Point,10912,FREESTANDING,4134,GA,30134,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/10912,TRUE,Douglas,23,53,178,4.1,16.1,97806,19,52932,285465,26,57,204,5.3,17,109926,19,54681,314981,0.000623544,0.00065,3.87,0.0000806,0.0000825,2.45,0,5.59,12.39
3091,0101000020E61000004852D2C3D02A55C00262122EE4DD4040,LITHIA SPRINGS,33.733526,-84.668992,Point,26643,GAS STATION,4133,GA,30122,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/26643,TRUE,Douglas,23,53,178,4.1,16.1,97806,19,52932,285465,26,57,204,5.3,17,109926,19,54681,314981,0.000623544,0.00065,3.87,0.0000806,0.0000825,2.45,0,5.59,12.39
3092,0101000020E6100000E0F76F5E9C3055C096236420CF1A4140,CARTERSVILLE,34.209446,-84.759544,Point,5499,FREESTANDING,4106,GA,30121,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/5499,TRUE,Bartow,13,69,59,9.4,25.5,43825,33,33460,100157,14,80,58,12.1,35.2,50900,32,32530,101675,0.000589075,0.00057,-3.16,0.000129796,0.00013769,6.08,-3.03,38.04,16.14
3093,0101000020E61000006D57E883654255C07BF99D2633CC4040,CARROLLTON,33.595311,-85.037446,Point,31920,FREESTANDING,4153,GA,30116,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/31920,TRUE,Carroll,5,15,19,10.7,26.3,33789,9,2359,27446,5,17,15,13,35.8,37587,7,1943,27742,0.000692268,0.00054,-21.89,0.000182176,0.00018023,-1.07,-22.22,36.12,11.24
3094,0101000020E610000039807EDFBF4955C07460394206D84040,BREMEN,33.687691,-85.152336,Point,6538,FREESTANDING,4139,GA,30110,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/6538,TRUE,Haralson,7,24,14,11.2,30.7,39046,4,1099,28780,4,24,19,11.2,27.3,41167,5,1492,28604,0.000486449,0.00066,36.55,0.000243224,0.00013984,-42.51,25,-11.07,5.43
3095,0101000020E6100000D594641D8E3A55C0A75CE15D2E304140,ADAIRSVILLE,34.376415,-84.914924,Point,29678,FREESTANDING,4107,GA,30103,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/29678,TRUE,Bartow,13,69,59,9.4,25.5,43825,33,33460,100157,14,80,58,12.1,35.2,50900,32,32530,101675,0.000589075,0.00057,-3.16,0.000129796,0.00013769,6.08,-3.03,38.04,16.14
3096,0101000020E6100000FB05BB61DB2955C08FE4F21FD2094140,ACWORTH,34.076725,-84.654015,Point,7243,FREESTANDING,4089,GA,30101,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/7243,TRUE,Cobb,100,257,515,8.8,23.6,59471,40,278234,688078,107,239,603,8.5,22.9,70097,39,268612,729146,0.000748462,0.00083,10.49,0.000145332,0.00014675,0.97,-2.5,-2.97,17.87
3097,0101000020E6100000A6B915C26A0855C02D05A4FD0FFA4040,DULUTH,33.953613,-84.131516,Point,8000,FREESTANDING,4041,GA,30096,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/8000,TRUE,Gwinnett,144,339,640,8,25.5,57848,32,260733,805321,145,342,673,8.3,29.5,61797,30,238354,875418,0.000794714,0.00077,-3.26,0.000178811,0.00016564,-7.37,-6.25,15.69,6.83
3098,0101000020E610000079AF5A99F00A55C07D08AA46AF004140,DULUTH,34.005349,-84.170935,Point,10790,FREESTANDING,3950,GA,30096,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/10790,TRUE,Gwinnett,144,339,640,8,25.5,57848,32,260733,805321,145,342,673,8.3,29.5,61797,30,238354,875418,0.000794714,0.00077,-3.26,0.000178811,0.00016564,-7.37,-6.25,15.69,6.83
3099,0101000020E6100000C7A01342070B55C0FDC0559E40F64040,NORCROSS,33.923847,-84.172318,Point,11911,FREESTANDING,4044,GA,30093,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/11911,TRUE,Gwinnett,144,339,640,8,25.5,57848,32,260733,805321,145,342,673,8.3,29.5,61797,30,238354,875418,0.000794714,0.00077,-3.26,0.000178811,0.00016564,-7.37,-6.25,15.69,6.83
3100,0101000020E6100000D503E621530D55C0F0C000C287F44040,NORCROSS,33.910393,-84.208199,Point,4400,FREESTANDING,4050,GA,30093,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/4400,TRUE,Gwinnett,144,339,640,8,25.5,57848,32,260733,805321,145,342,673,8.3,29.5,61797,30,238354,875418,0.000794714,0.00077,-3.26,0.000178811,0.00016564,-7.37,-6.25,15.69,6.83
3101,0101000020E61000008787307E1A0755C0512E8D5F78E94040,STONE MOUNTAIN,33.823986,-84.110992,Point,8038,FREESTANDING,4024,GA,30087,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/8038,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3102,0101000020E6100000FDD8243FE20D55C0245F09A4C4EC4040,TUCKER,33.849751,-84.216934,Point,1168,FREESTANDING,3924,GA,30084,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/1168,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3103,0101000020E6100000DD4598A25C0C55C0D6E429ABE9E64040,STONE MOUNTAIN,33.804006,-84.193154,Point,10780,FREESTANDING,3912,GA,30083,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/10780,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3104,0101000020E6100000441669E21D0D55C094F59B89E9F84040,NORCROSS,33.944627,-84.204949,Point,10647,FREESTANDING,3959,GA,30071,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/10647,TRUE,Gwinnett,144,339,640,8,25.5,57848,32,260733,805321,145,342,673,8.3,29.5,61797,30,238354,875418,0.000794714,0.00077,-3.26,0.000178811,0.00016564,-7.37,-6.25,15.69,6.83
3105,0101000020E6100000D0D38041D22455C06B48DC63E9F94040,MARIETTA,33.952435,-84.575333,Point,6824,FREESTANDING,3970,GA,30064,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/6824,TRUE,Cobb,100,257,515,8.8,23.6,59471,40,278234,688078,107,239,603,8.5,22.9,70097,39,268612,729146,0.000748462,0.00083,10.49,0.000145332,0.00014675,0.97,-2.5,-2.97,17.87
3106,0101000020E610000010CD3CB9A61D55C0C7F0D8CF62FD4040,MARIETTA,33.979578,-84.463301,Point,10364,FREESTANDING,4076,GA,30062,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/10364,TRUE,Cobb,100,257,515,8.8,23.6,59471,40,278234,688078,107,239,603,8.5,22.9,70097,39,268612,729146,0.000748462,0.00083,10.49,0.000145332,0.00014675,0.97,-2.5,-2.97,17.87
3107,0101000020E61000007C28D192C72055C0ECA17DACE0F74040,MARIETTA,33.936544,-84.512181,Point,10925,FREESTANDING,3965,GA,30062,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/10925,TRUE,Cobb,100,257,515,8.8,23.6,59471,40,278234,688078,107,239,603,8.5,22.9,70097,39,268612,729146,0.000748462,0.00083,10.49,0.000145332,0.00014675,0.97,-2.5,-2.97,17.87
3108,0101000020E61000008DCF64FF3C2355C03CA41820D1F64040,MARIETTA,33.928257,-84.550598,Point,1705,FREESTANDING,3963,GA,30060,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/1705,TRUE,Cobb,100,257,515,8.8,23.6,59471,40,278234,688078,107,239,603,8.5,22.9,70097,39,268612,729146,0.000748462,0.00083,10.49,0.000145332,0.00014675,0.97,-2.5,-2.97,17.87
3109,0101000020E6100000938AC6DADF0A55C0F75AD07B63DA4040,LITHONIA,33.706161,-84.169913,Point,11020,FREESTANDING,3930,GA,30058,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/11020,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3110,0101000020E61000003DB5FAEAAA1355C03FC4060B27E54040,NORTH DECATUR,33.790254,-84.307307,Point,21330,GAS STATION,3916,GA,30033,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/21330,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3111,0101000020E6100000952A51F6961155C06D3CD862B7E74040,DECATUR,33.810284,-84.274839,Point,11821,FREESTANDING,3908,GA,30033,FALSE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/11821,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3112,0101000020E610000084B70721201055C08BFCFA2136E24040,DECATUR,33.767277,-84.251961,Point,3273,FREESTANDING,3920,GA,30032,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/3273,TRUE,Dekalb,12,46,41,11.3,33.9,34822,4,2680,71109,14,50,43,13.4,30.4,37305,4,2680,70947,0.00057658,0.00061,5.12,0.000168755,0.00019733,16.93,0,-10.32,7.13
3113,0101000020E61000005FD4EE57010655C091B932A836064140,SUWANEE,34.048543,-84.093832,Point,20099,FREESTANDING,3957,GA,30024,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/20099,TRUE,Gwinnett,144,339,640,8,25.5,57848,32,260733,805321,145,342,673,8.3,29.5,61797,30,238354,875418,0.000794714,0.00077,-3.26,0.000178811,0.00016564,-7.37,-6.25,15.69,6.83
3114,0101000020E6100000DB87BCE5EA1655C07EE5417A8A0A4140,ALPHARETTA,34.082351,-84.358087,Point,15916,FREESTANDING,3932,GA,30004,TRUE,TRUE,TRUE,TRUE,http://www.mcgeorgia.com/15916,TRUE,Fulton,1,5,7,11.8,30.7,30191,19,2320,12245,1,6,4,15.6,32.9,34717,19,2343,12130,0.000571662,0.00033,-42.32,0.0000817,0.0000824,0.95,0,7.17,14.99
3115,0101000020E610000075914259F82E54C0043DD4B661364040,BEAUFORT,32.424857,-80.733908,Point,29560,WAL*MART,3814,SC,29906,FALSE,FALSE,TRUE,FALSE,http://www.mcsouthcarolina.com/29560,TRUE,Beaufort,10,32,26,12.8,35.7,38194,15,6999,47759,10,30,33,13.4,33,41725,10,4947,47505,0.0005444,0.00069,27.6,0.000209385,0.0002105,0.53,-33.33,-7.56,9.24
3116,0101000020E61000003048FAB48A4D54C03B6D8D08C68D4140,CLOVER,35.107606,-81.211591,Point,19554,FREESTANDING,3460,SC,29710,TRUE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/19554,TRUE,York,46,123,144,8.3,26.1,54076,17,33631,197131,41,107,157,9.7,27.6,61340,15,29869,200686,0.000730479,0.00078,7.1,0.000233347,0.0002043,-12.45,-11.76,5.75,13.43
3117,0101000020E610000022E2E654329954C05C57CC086F694140,GREENVILLE,34.823701,-82.393697,Point,1109,FREESTANDING,3675,SC,29605,TRUE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/1109,TRUE,Greenville,84,208,403,9.9,28.1,45666,32,144872,451225,81,208,406,10.4,28.1,52017,36,163542,481657,0.000893124,0.00084,-5.62,0.00018616,0.00016817,-9.66,12.5,0,13.91
3118,0101000020E6100000FB230C0396F053C03AB2F2CB60F04040,LAKE CITY,33.877954,-79.759156,Point,12040,FREESTANDING,3705,SC,29560,TRUE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/12040,TRUE,Florence,42,106,119,12.9,34.5,38914,22,30786,136885,37,115,97,14.1,34.1,41197,22,30266,139005,0.000869343,0.0007,-19.73,0.000306827,0.00026618,-13.25,0,-1.16,5.87
3119,0101000020E6100000397EA83462E353C0C97553CA6BB94040,ANDREWS,33.448602,-79.552869,Point,19190,FREESTANDING,3809,SC,29510,TRUE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/19190,TRUE,Georgetown,16,40,49,13.2,35.1,38340,23,13915,60158,16,45,37,14.4,30.8,44395,21,12375,60729,0.000814522,0.00061,-25.2,0.000265966,0.00026347,-0.94,-8.7,-12.25,15.79
3120,0101000020E6100000C0CE4D9B71F253C011363CBD526E4040,MOUNT PLEASANT,32.8619,-79.788184,Point,32085,WAL*MART,3853,SC,29466,FALSE,FALSE,TRUE,TRUE,http://www.mcsouthcarolina.com/32085,TRUE,Charleston,87,155,327,10,27.5,46187,18,64105,350209,102,179,334,11.1,24.6,56244,19,67780,380280,0.000933728,0.00088,-5.94,0.000248423,0.00026822,7.97,5.56,-10.55,21.77
3121,0101000020E6100000C539EAE8B8FF53C0C6DE8B2FDA7B4040,GOOSE CREEK,32.967596,-79.995661,Point,7821,MILTARY,3804,SC,29445,FALSE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/7821,TRUE,Berkeley,19,60,96,12.2,38,49284,23,40370,177843,22,66,105,13.5,35,55876,24,42839,198248,0.000539802,0.00053,-1.88,0.000106836,0.00011097,3.87,4.35,-7.89,13.38
3122,0101000020E6100000BCE82B48330554C05FB35C363A694040,CHARLESTON,32.822089,-80.081255,Point,29257,WAL*MART,3851,SC,29414,FALSE,FALSE,TRUE,TRUE,http://www.mcsouthcarolina.com/29257,TRUE,Charleston,87,155,327,10,27.5,46187,18,64105,350209,102,179,334,11.1,24.6,56244,19,67780,380280,0.000933728,0.00088,-5.94,0.000248423,0.00026822,7.97,5.56,-10.55,21.77
3123,0101000020E61000006B2BF697DDFE53C0211D1EC2F86D4040,NORTH CHARLESTON,32.859154,-79.982275,Point,10431,FREESTANDING,3848,SC,29405,FALSE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/10431,TRUE,Charleston,87,155,327,10,27.5,46187,18,64105,350209,102,179,334,11.1,24.6,56244,19,67780,380280,0.000933728,0.00088,-5.94,0.000248423,0.00026822,7.97,5.56,-10.55,21.77
3124,0101000020E6100000580394861AFD53C0399A232BBF644040,CHARLESTON,32.787084,-79.954744,Point,4491,FREESTANDING,3855,SC,29403,FALSE,TRUE,TRUE,TRUE,http://www.mcsouthcarolina.com/4491,TRUE,Charleston,87,155,327,10,27.5,46187,18,64105,350209,102,179,334,11.1,24.6,56244,19,67780,380280,0.000933728,0.00088,-5.94,0.000248423,0.00026822,7.97,5.56,-10.55,21.77
3125,0101000020E6100000CBBC55D7A1CD54C07A6D365662B04140,SYLVA,35.378001,-83.213003,Point,6501,FREESTANDING,3646,NC,28779,FALSE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/6501,TRUE,Jackson,15,34,30,13.6,30.5,36158,9,4855,53227,11,47,29,14.9,32,40201,8,4219,52580,0.000563624,0.00055,-2.14,0.000281812,0.00020921,-25.76,-11.11,4.92,11.18
3126,0101000020E610000019028063CFD754C00F61FC34EE974140,FRANKLIN,35.186957,-83.372033,Point,32092,FREESTANDING,3645,NC,28734,FALSE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/32092,TRUE,Macon,5,14,10,15.6,41.4,27041,35,7506,21452,4,14,9,18.4,44.7,29522,38,8051,19594,0.000466157,0.00046,-1.47,0.000233079,0.00020414,-12.41,8.57,7.97,9.17
3127,0101000020E6100000A9FB00A436B754C0FC523F6F2AC44140,CANTON,35.532545,-82.86271,Point,5070,FREESTANDING,3627,NC,28716,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/5070,TRUE,Haywood,10,44,38,10.7,28.1,39987,20,12027,59036,10,36,38,12.3,30,43573,22,12745,59376,0.000643675,0.00064,-0.57,0.000169388,0.00016842,-0.57,10,6.76,8.97
3128,0101000020E610000008008E3D7B4D54C02DEBFEB110DD4140,CONOVER,35.727072,-81.210647,Point,31646,WAL*MART,3494,NC,28613,FALSE,FALSE,TRUE,FALSE,http://www.mcnorthcarolina.com/31646,TRUE,Catawba,25,87,132,9.1,26.5,41782,26,40326,154358,31,85,125,13.5,29.5,41745,21,33137,155109,0.000855155,0.00081,-5.76,0.000161961,0.00019986,23.4,-19.23,11.32,-0.09
3129,0101000020E61000007E1EA33CF33353C0D993C0E61C5E4140,MOREHEAD CITY,34.735257,-76.811721,Point,31190,WAL*MART,3406,NC,28557,FALSE,FALSE,TRUE,TRUE,http://www.mcnorthcarolina.com/31190,TRUE,Carteret,14,42,55,10.3,28.1,43356,25,16357,66469,13,43,61,10.3,25.8,50837,25,16740,68751,0.000827453,0.00089,7.23,0.000210625,0.00018909,-10.22,0,-8.19,17.25
3130,0101000020E6100000630AD6389B5853C0DC114E0B5E624140,JACKSONVILLE,34.768495,-77.384474,Point,5971,FREESTANDING,3572,NC,28546,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/5971,TRUE,Onslow,20,65,116,7.7,30,41969,32,57400,177772,21,75,152,7.8,29.7,46144,30,53953,185252,0.000652521,0.00082,25.74,0.000112504,0.00011336,0.76,-6.25,-1,9.95
3131,0101000020E6100000BE6A65C22F3553C0446D1B4641924140,GRANTSBORO,35.142617,-76.83104,Point,35768,FREESTANDING,3405,NC,28529,FALSE,TRUE,TRUE,TRUE,,TRUE,Pamlico,4,6,9,12.6,27.5,41442,5,652,13144,4,5,14,15.1,31.5,41004,5,722,12915,0.000684723,0.00108,58.31,0.000304321,0.00030972,1.77,0,14.55,-1.06
3132,0101000020E6100000FD6CE4BA29A053C0CF4A5AF10DF94040,SUNSET BEACH,33.945738,-78.502547,Point,16312,FREESTANDING,3596,NC,28468,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/16312,TRUE,Brunswick,22,49,76,10.9,29.5,44186,16,16845,107431,20,41,90,11,28,48831,16,16701,118809,0.000707431,0.00076,7.08,0.000204783,0.00016834,-17.8,0,-5.08,10.51
3133,0101000020E6100000FF209221C7BD53C0035B25581C7E4140,HOPE MILLS,34.98524,-78.965279,Point,5749,FREESTANDING,3548,NC,28348,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/5749,TRUE,Cumberland,2,4,4,9.4,28.1,43448,1,92,11048,3,5,3,11.1,27.8,51505,0,0,10894,0.000362056,0.00028,-23.94,0.000181028,0.00027538,52.12,-100,-1.07,18.54
3134,0101000020E6100000C2A38D23D6BD53C000378B170B894140,FAYETTEVILLE,35.070651,-78.966195,Point,3934,FREESTANDING,3316,NC,28314,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/3934,TRUE,Cumberland,2,4,4,9.4,28.1,43448,1,92,11048,3,5,3,11.1,27.8,51505,0,0,10894,0.000362056,0.00028,-23.94,0.000181028,0.00027538,52.12,-100,-1.07,18.54
3135,0101000020E6100000350C1F1153B853C092B245D26E8E4140,FAYETTEVILLE,35.112757,-78.88007,Point,10978,FREESTANDING,3315,NC,28311,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/10978,TRUE,Cumberland,2,4,4,9.4,28.1,43448,1,92,11048,3,5,3,11.1,27.8,51505,0,0,10894,0.000362056,0.00028,-23.94,0.000181028,0.00027538,52.12,-100,-1.07,18.54
3136,0101000020E6100000109546CCECBE53C044DE72F5638B4140,FAYETTEVILLE,35.088988,-78.983203,Point,4712,FREESTANDING,3298,NC,28303,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/4712,TRUE,Cumberland,2,4,4,9.4,28.1,43448,1,92,11048,3,5,3,11.1,27.8,51505,0,0,10894,0.000362056,0.00028,-23.94,0.000181028,0.00027538,52.12,-100,-1.07,18.54
3137,0101000020E61000009F1F46088F3354C0B3EBDE8AC4844140,CHARLOTTE,35.037248,-80.805605,Point,31295,FREESTANDING,3509,NC,28277,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/31295,TRUE,Mecklenburg,187,314,723,7.8,25.8,52363,22,206382,919628,200,346,832,8.5,23.9,57029,18,167999,1010878,0.000786187,0.00082,4.69,0.000203343,0.00019785,-2.7,-18.18,-7.36,8.91
3138,0101000020E610000087A6ECF4832254C0B83F170D197F4140,MONROE,34.992952,-80.539304,Point,2601,FREESTANDING,3306,NC,28110,TRUE,TRUE,TRUE,TRUE,http://www.mcnorthcarolina.com/2601,TRUE,Union,10,42,24,11.6,30.8,36934,22,9035,41639,6,35,27,13.5,39.4,42195,26,10944,40158,0.000576383,0.00067,16.65,0.000240159,0.00014941,-37.79,18.18,27.92,14.24
